Elapsed.time   CPU     Real.mem   Virtual.mem
    6339.135      355.800     9565.875    14682.805
    6340.136      401.700     9565.875    14682.805
    6341.137      363.600     9565.875    14682.805
    6342.139      445.200     9565.875    14682.805
    6343.141      355.100     9565.875    14682.805
    6344.143      352.500     9565.875    14682.805
    6345.144      438.400     9565.875    14682.805
    6346.145      308.700     9565.875    14682.805
    6347.147      363.400     9565.875    14682.805
    6348.149      384.100     9565.875    14682.805
    6349.151      391.200     9565.875    14682.805
    6350.152      435.500     9565.875    14682.805
    6351.153      368.600     9565.875    14682.805
    6352.155      391.400     9565.875    14682.805
    6353.155      394.700     9565.875    14682.805
    6354.157      371.500     9565.875    14682.805
    6355.158      369.500     9565.875    14682.805
    6356.159      368.600     9565.875    14682.805
    6357.161      366.700     9565.875    14682.805
    6358.163      414.100     9565.875    14682.805
    6359.164      336.600     9565.875    14682.805
    6360.165      485.400     9565.875    14682.805
    6361.166      331.800     9565.875    14682.805
    6362.167      371.600     9565.875    14682.805
    6363.168      369.600     9565.875    14682.805
    6364.169      364.600     9565.875    14682.805
    6365.170      370.600     9565.875    14682.805
    6366.171      368.600     9565.875    14682.805
    6367.172      377.700     9565.875    14682.805
    6368.173      362.600     9565.875    14682.805
    6369.174      441.400     9565.875    14682.805
    6370.175      391.700     9565.875    14682.805
    6371.176      364.600     9565.875    14682.805
    6372.177      409.700     9565.875    14682.805
    6373.178      360.600     9565.875    14682.805
    6374.179      369.700     9565.875    14682.805
    6375.180      361.600     9565.875    14682.805
    6376.181      437.500     9565.875    14682.805
    6377.182      424.600     9565.875    14682.805
    6378.183      322.600     9565.875    14682.805
    6379.184      374.700     9565.875    14682.805
    6380.185      370.700     9565.875    14682.805
    6381.186      359.600     9565.875    14682.805
    6382.187      363.700     9565.875    14682.805
    6383.188      370.600     9565.875    14682.805
    6384.189      399.500     9565.875    14682.805
    6385.190      467.700     9565.875    14682.805
    6386.191      370.600     9565.875    14682.805
    6387.193      364.600     9565.875    14682.805
    6388.194      359.600     9565.875    14682.805
    6389.195      367.600     9565.875    14682.805
    6390.196      341.700     9565.875    14682.805
    6391.197      367.600     9565.875    14682.805
    6392.198      370.600     9565.875    14682.805
    6393.199      366.600     9565.875    14682.805
    6394.200      427.500     9565.875    14682.805
    6395.201      434.600     9565.875    14682.805
    6396.202      357.700     9565.875    14682.805
    6397.203      370.600     9565.875    14682.805
    6398.204      368.700     9565.875    14682.805
    6399.205      429.500     9565.875    14682.805
    6400.206      435.500     9565.875    14682.805
    6401.207      360.700     9565.875    14682.805
    6402.208      364.600     9565.875    14682.805
    6403.210      442.900     9565.875    14682.805
    6404.211      387.600     9565.875    14682.805
    6405.213      435.300     9565.875    14682.805
    6406.214      371.600     9565.875    14682.805
    6407.215      471.500     9565.875    14682.805
    6408.219      388.200     9565.875    14682.805
    6409.222      393.100     9565.875    14682.805
    6410.223      374.600     9565.875    14682.805
    6411.224      361.700     9565.875    14682.805
    6412.225      365.500     9565.875    14682.805
    6413.226      356.800     9565.875    14682.805
    6414.227      447.400     9565.875    14682.805
    6415.228      435.300     9565.875    14682.805
    6416.230      366.600     9565.875    14682.805
    6417.232      490.400     9565.875    14682.805
    6418.233      363.600     9565.875    14682.805
    6419.233      377.700     9565.875    14682.805
    6420.235      396.500     9565.875    14682.805
    6421.235      457.700     9565.875    14682.805
    6422.236      367.600     9565.875    14682.805
    6423.238      390.600     9565.875    14682.805
    6424.239      439.500     9565.875    14682.805
    6425.239      393.700     9565.875    14682.805
    6426.240      300.700     9565.875    14682.805
    6427.245      424.000     9565.875    14682.805
    6428.246      435.800     9565.875    14682.805
    6429.246      369.700     9565.875    14682.805
    6430.247      356.700     9565.875    14682.805
    6431.248      370.500     9565.875    14682.805
    6432.249      368.700     9565.875    14682.805
    6433.250      367.700     9565.875    14682.805
    6434.251      323.700     9565.875    14682.805
    6435.252      390.600     9565.875    14682.805
    6436.254      362.600     9565.875    14682.805
    6437.254      372.700     9565.875    14682.805
    6438.255      369.600     9565.875    14682.805
    6439.256      369.600     9565.875    14682.805
    6440.257      370.600     9565.875    14682.805
    6441.258      357.700     9565.875    14682.805
    6442.259      409.600     9565.875    14682.805
    6443.260      319.700     9565.875    14682.805
    6444.261      363.600     9565.875    14682.805
    6445.262      361.600     9565.875    14682.805
    6446.265      428.500     9565.875    14682.805
    6447.266      408.400     9565.875    14682.805
    6448.267      405.800     9565.875    14682.805
    6449.268      364.500     9565.875    14682.805
    6450.268      370.800     9565.875    14682.805
    6451.270      357.600     9565.875    14682.805
    6452.270      361.700     9565.875    14682.805
    6453.272      386.600     9565.875    14682.805
    6454.273      453.300     9565.875    14682.805
    6455.274      360.700     9565.875    14682.805
    6456.274      377.800     9565.875    14682.805
    6457.275      444.600     9565.875    14682.805
    6458.277      441.500     9565.875    14682.805
    6459.279      391.100     9565.875    14682.805
    6460.279      346.800     9565.875    14682.805
    6461.281      462.200     9565.875    14682.805
    6462.282      401.500     9565.875    14682.805
    6463.283      355.600     9565.875    14682.805
    6464.285      377.600     9565.875    14682.805
    6465.285      366.700     9565.875    14682.805
    6466.288      463.700     9565.875    14682.805
    6467.289      351.600     9565.875    14682.805
    6468.291      340.600     9565.875    14682.805
    6469.291      369.700     9565.875    14682.805
    6470.293      436.100     9565.875    14682.805
    6471.296      445.900     9565.875    14682.805
    6472.297      297.800     9565.875    14682.805
    6473.298      361.700     9565.875    14682.805
    6474.298      374.600     9565.875    14682.805
    6475.299      375.600     9565.875    14682.805
    6476.301      371.600     9565.875    14682.805
    6477.302      513.600     9565.875    14682.805
    6478.304      369.200     9565.875    14682.805
    6479.305      366.500     9565.875    14682.805
    6480.306      380.600     9565.875    14682.805
    6481.308      379.500     9565.875    14682.805
    6482.310      498.100     9565.875    14682.805
    6483.310      365.700     9565.875    14682.805
    6484.311      375.700     9565.875    14682.805
    6485.312      368.700     9565.875    14682.805
    6486.313      375.600     9565.875    14682.805
    6487.314      358.600     9565.875    14682.805
    6488.315      375.700     9565.875    14682.805
    6489.316      374.700     9565.875    14682.805
    6490.317      365.600     9565.875    14682.805
    6491.318      372.600     9565.875    14682.805
    6492.319      357.600     9565.875    14682.805
    6493.321      373.600     9565.875    14682.805
    6494.321      368.700     9565.875    14682.805
    6495.322      316.700     9565.875    14682.805
    6496.324      486.700     9565.875    14682.805
    6497.325      385.800     9565.875    14682.805
    6498.326      368.700     9565.875    14682.805
    6499.327      369.600     9565.875    14682.805
    6500.328      371.700     9565.875    14682.805
    6501.329      359.600     9565.875    14682.805
    6502.330      367.600     9565.875    14682.805
    6503.331      369.600     9565.875    14682.805
    6504.332      376.700     9565.875    14682.805
    6505.333      362.600     9565.875    14682.805
    6506.337      444.100     9565.875    14682.805
    6507.337      393.600     9565.875    14682.805
    6508.338      358.600     9565.875    14682.805
    6509.339      371.600     9565.875    14682.805
    6510.340      375.600     9565.875    14682.805
    6511.341      367.600     9565.875    14682.805
    6512.345      370.600     9565.875    14682.805
    6513.346      362.900     9565.875    14682.805
    6514.346      355.700     9565.875    14682.805
    6515.347      368.600     9565.875    14682.805
    6516.349      442.400     9565.875    14682.805
    6517.350      423.500     9565.875    14682.805
    6518.351      359.800     9565.875    14682.805
    6519.352      367.600     9565.875    14682.805
    6520.353      415.600     9565.875    14682.805
    6521.355      358.300     9565.875    14682.805
    6522.356      358.500     9565.875    14682.805
    6523.358      358.400     9565.875    14682.805
    6524.359      379.700     9565.875    14682.805
    6525.360      375.600     9565.875    14682.805
    6526.361      401.500     9565.875    14682.805
    6527.362      377.700     9565.875    14682.805
    6528.363      462.600     9565.875    14682.805
    6529.363      369.700     9565.875    14682.805
    6530.364      373.600     9565.875    14682.805
    6531.365      310.700     9565.875    14682.805
    6532.367      429.200     9565.875    14682.805
    6533.369      468.300     9565.875    14682.805
    6534.369      363.800     9565.875    14682.805
    6535.370      374.700     9566.500    14682.805
    6536.372      370.600     9566.500    14682.805
    6537.373      366.600     9566.500    14682.805
    6538.374      373.600     9566.500    14682.805
    6539.375      372.600     9566.500    14682.805
    6540.376      343.600     9566.500    14682.805
    6541.378      326.600     9905.105    15295.898
    6542.379       99.900    10037.105    15295.898
    6543.380       99.900    10173.105    15295.898
    6544.380      122.900    10792.652    15908.992
    6545.381       99.900    10792.652    15908.992
    6546.383      100.900    10792.652    15908.992
    6547.383       99.900    10792.652    15908.992
    6548.385       99.900    10792.652    15908.992
    6549.386       99.900    10792.652    15908.992
    6550.386       99.900    10792.652    15908.992
    6551.387       99.900    10792.652    15908.992
    6552.388       99.900    10792.652    15908.992
    6553.389       99.900    10792.652    15908.992
    6554.390       99.900    10792.652    15908.992
    6555.392       99.900    10792.652    15908.992
    6556.392       99.900    10792.652    15908.992
    6557.393      100.900    10792.652    15908.992
    6558.394       99.900    10792.652    15908.992
    6559.395       99.900    10792.652    15908.992
    6560.397       99.900    10792.652    15908.992
    6561.398       99.900    10792.652    15908.992
    6562.399       99.900    10792.652    15908.992
    6563.400       99.900    10792.652    15908.992
    6564.400       99.900    10792.652    15908.992
    6565.402       99.900    10792.652    15908.992
    6566.403       99.900    10792.652    15908.992
    6567.404       99.900    10792.652    15908.992
    6568.405      100.900    10792.652    15908.992
    6569.406       99.900    10792.652    15908.992
    6570.407       99.900    10792.652    15908.992
    6571.408       99.900    10792.652    15908.992
    6572.409       99.900    11405.746    16522.086
    6573.410       99.900    11405.746    16522.086
    6574.411       99.900    11417.793    16828.633
    6575.413       99.800    11515.793    16828.633
    6576.415       99.800    11611.793    16828.633
    6577.417      100.800    11712.168    16828.633
    6578.419       99.800    11712.293    16828.633
    6579.420       99.900    11712.293    16828.633
    6580.421       99.900    11742.340    17135.180
    6581.423       99.800    11838.340    17135.180
    6582.425       99.800    11940.340    17135.180
    6583.426      100.900    11405.746    16522.086
    6584.427       99.900    11405.793    16522.086
    6585.428      125.900     9873.059    14989.352
